date_key,deal_id,deal_name,imps,oppos,total_bids,fill_rate,render_rate,requests,original_data,created_at
2025-07-01,0KqQN6doUiiNGquiBo29,Estrella_Games_PSI_Deal,12240.0,127116.0,14866.0,9.6,82.3,30688.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""0KqQN6doUiiNGquiBo29"", ""deal_name"": ""Estrella_Games_PSI_Deal"", ""imps"": 12240, ""real_demand_returned"": 16322, ""oppos"": 127116, ""total_bids"": 14866, ""Loss_Totals"": 4820, ""fill_rate"": 9.6, ""Requests"": 30688, ""render_rate"": 82.3, ""win_rate"": 91.1, ""candidates"": 23304}","2025-08-03 23:36:30.476214"
2025-07-01,1bPoiK0AmjJ7tv2Kjxrt,Estrella_Reseller_AtresMedia_PSI_Deal,450.0,113811.0,769.0,0.4,58.5,28439.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""1bPoiK0AmjJ7tv2Kjxrt"", ""deal_name"": ""Estrella_Reseller_AtresMedia_PSI_Deal"", ""imps"": 450, ""real_demand_returned"": 848, ""oppos"": 113811, ""total_bids"": 769, ""Loss_Totals"": 422, ""fill_rate"": 0.4, ""Requests"": 28439, ""render_rate"": 58.5, ""win_rate"": 90.7, ""candidates"": 909}","2025-08-03 23:36:30.497795"
2025-07-01,4mT90yjDrDdypSdeGox6,Estrella_PSI_Deal,69387.0,1320503.0,79035.0,5.3,87.8,326986.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""4mT90yjDrDdypSdeGox6"", ""deal_name"": ""Estrella_PSI_Deal"", ""imps"": 69387, ""real_demand_returned"": 115006, ""oppos"": 1320503, ""total_bids"": 79035, ""Loss_Totals"": 79980, ""fill_rate"": 5.3, ""Requests"": 326986, ""render_rate"": 87.8, ""win_rate"": 68.7, ""candidates"": 328352}","2025-08-03 23:36:30.497819"
2025-07-01,7bozkEhcgroq6djsr4Mf,Estrella_Reseller_Euronews_PSI_Deal,4118.0,511619.0,5395.0,0.8,76.3,142150.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""7bozkEhcgroq6djsr4Mf"", ""deal_name"": ""Estrella_Reseller_Euronews_PSI_Deal"", ""imps"": 4118, ""real_demand_returned"": 5735, ""oppos"": 511619, ""total_bids"": 5395, ""Loss_Totals"": 1915, ""fill_rate"": 0.8, ""Requests"": 142150, ""render_rate"": 76.3, ""win_rate"": 94.1, ""candidates"": 6805}","2025-08-03 23:36:30.497829"
2025-07-01,9F4Bmh8wNvbL6kUPoEi6,Estrella_Reseller_OroTV_PSI_Deal,1105.0,208776.0,1439.0,0.5,76.8,55706.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""9F4Bmh8wNvbL6kUPoEi6"", ""deal_name"": ""Estrella_Reseller_OroTV_PSI_Deal"", ""imps"": 1105, ""real_demand_returned"": 1587, ""oppos"": 208776, ""total_bids"": 1439, ""Loss_Totals"": 571, ""fill_rate"": 0.5, ""Requests"": 55706, ""render_rate"": 76.8, ""win_rate"": 90.7, ""candidates"": 1897}","2025-08-03 23:36:30.497838"
2025-07-01,9cBGIOs5PJdxRwRCEu9B,Estrella_Reseller_VR+_PSI_Deal,233.0,137217.0,389.0,0.2,59.9,36886.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""9cBGIOs5PJdxRwRCEu9B"", ""deal_name"": ""Estrella_Reseller_VR+_PSI_Deal"", ""imps"": 233, ""real_demand_returned"": 434, ""oppos"": 137217, ""total_bids"": 389, ""Loss_Totals"": 213, ""fill_rate"": 0.2, ""Requests"": 36886, ""render_rate"": 59.9, ""win_rate"": 89.6, ""candidates"": 470}","2025-08-03 23:36:30.497846"
2025-07-01,AMluwBO2N5VqPaJKuQb8,Estrella_Reseller_Langley_PSI_Deal,11519.0,1124183.0,13419.0,1.0,85.8,387361.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""AMluwBO2N5VqPaJKuQb8"", ""deal_name"": ""Estrella_Reseller_Langley_PSI_Deal"", ""imps"": 11519, ""real_demand_returned"": 15109, ""oppos"": 1124183, ""total_bids"": 13419, ""Loss_Totals"": 5288, ""fill_rate"": 1.0, ""Requests"": 387361, ""render_rate"": 85.8, ""win_rate"": 88.8, ""candidates"": 23741}","2025-08-03 23:36:30.497854"
2025-07-01,LGxIBaA1eNsivjHJYPMq,Estrella_Reseller_Lasaga_PSI_Deal,50.0,29909.0,94.0,0.2,53.2,7486.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""LGxIBaA1eNsivjHJYPMq"", ""deal_name"": ""Estrella_Reseller_Lasaga_PSI_Deal"", ""imps"": 50, ""real_demand_returned"": 111, ""oppos"": 29909, ""total_bids"": 94, ""Loss_Totals"": 64, ""fill_rate"": 0.2, ""Requests"": 7486, ""render_rate"": 53.2, ""win_rate"": 84.7, ""candidates"": 138}","2025-08-03 23:36:30.497862"
2025-07-01,NMx9bht8ybpbZzLjOCvz,Estrella_CineTV_PSI_Deal,6662.0,106235.0,7917.0,6.3,84.1,25299.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""NMx9bht8ybpbZzLjOCvz"", ""deal_name"": ""Estrella_CineTV_PSI_Deal"", ""imps"": 6662, ""real_demand_returned"": 13317, ""oppos"": 106235, ""total_bids"": 7917, ""Loss_Totals"": 10486, ""fill_rate"": 6.3, ""Requests"": 25299, ""render_rate"": 84.1, ""win_rate"": 59.5, ""candidates"": 34095}","2025-08-03 23:36:30.497870"
2025-07-01,SmXckuDMa6WWG0uAhnC6,Estrella_Reseller_Filmex_PSI_Deal,9128.0,1822344.0,10409.0,0.5,87.7,480767.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""SmXckuDMa6WWG0uAhnC6"", ""deal_name"": ""Estrella_Reseller_Filmex_PSI_Deal"", ""imps"": 9128, ""real_demand_returned"": 11312, ""oppos"": 1822344, ""total_bids"": 10409, ""Loss_Totals"": 2981, ""fill_rate"": 0.5, ""Requests"": 480767, ""render_rate"": 87.7, ""win_rate"": 92.0, ""candidates"": 14854}","2025-08-03 23:36:30.497878"
2025-07-01,ctlFpNO0MJUycbhwzZEX,Estrella_Reseller_RCN_Mas_PSI_Deal,2313.0,186786.0,2615.0,1.2,88.5,46157.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""ctlFpNO0MJUycbhwzZEX"", ""deal_name"": ""Estrella_Reseller_RCN_Mas_PSI_Deal"", ""imps"": 2313, ""real_demand_returned"": 2825, ""oppos"": 186786, ""total_bids"": 2615, ""Loss_Totals"": 734, ""fill_rate"": 1.2, ""Requests"": 46157, ""render_rate"": 88.5, ""win_rate"": 92.6, ""candidates"": 3857}","2025-08-03 23:36:30.497917"
2025-07-01,gskUOKJVqOcuLcsBzLSW,Estrella_Reseller_Bein_Sports_PSI_Deal1,254.0,34787.0,395.0,0.7,64.3,8860.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""gskUOKJVqOcuLcsBzLSW"", ""deal_name"": ""Estrella_Reseller_Bein_Sports_PSI_Deal1"", ""imps"": 254, ""real_demand_returned"": 420, ""oppos"": 34787, ""total_bids"": 395, ""Loss_Totals"": 185, ""fill_rate"": 0.7, ""Requests"": 8860, ""render_rate"": 64.3, ""win_rate"": 94.0, ""candidates"": 467}","2025-08-03 23:36:30.497928"
2025-07-01,iiRbhEBDzYLqRizlWRA3,"Estrella_Reseller_My Time Movie Network_PSI_Deal",7389.0,629431.0,8075.0,1.2,91.5,163822.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""iiRbhEBDzYLqRizlWRA3"", ""deal_name"": ""Estrella_Reseller_My Time Movie Network_PSI_Deal"", ""imps"": 7389, ""real_demand_returned"": 8321, ""oppos"": 629431, ""total_bids"": 8075, ""Loss_Totals"": 1074, ""fill_rate"": 1.2, ""Requests"": 163822, ""render_rate"": 91.5, ""win_rate"": 97.0, ""candidates"": 9346}","2025-08-03 23:36:30.497936"
2025-07-01,lFSClGYpUNAupy1lqp1N,Estrella_Reseller_Spark_PSI_Deal,7641.0,744182.0,8445.0,1.0,90.5,191874.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""lFSClGYpUNAupy1lqp1N"", ""deal_name"": ""Estrella_Reseller_Spark_PSI_Deal"", ""imps"": 7641, ""real_demand_returned"": 8709, ""oppos"": 744182, ""total_bids"": 8445, ""Loss_Totals"": 1350, ""fill_rate"": 1.0, ""Requests"": 191874, ""render_rate"": 90.5, ""win_rate"": 97.0, ""candidates"": 9665}","2025-08-03 23:36:30.497944"
2025-07-01,mhvWpiduYlBArjXzjAml,Estrella_Reseller_Love_the_planet_PSI_Deal,915.0,170366.0,1187.0,0.5,77.1,42421.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""mhvWpiduYlBArjXzjAml"", ""deal_name"": ""Estrella_Reseller_Love_the_planet_PSI_Deal"", ""imps"": 915, ""real_demand_returned"": 1307, ""oppos"": 170366, ""total_bids"": 1187, ""Loss_Totals"": 450, ""fill_rate"": 0.5, ""Requests"": 42421, ""render_rate"": 77.1, ""win_rate"": 90.8, ""candidates"": 1584}","2025-08-03 23:36:30.497952"
2025-07-01,nSuGFlaTCjmz9lIvll69,Estrella_News_PSI_Deal,32106.0,633758.0,36964.0,5.1,86.9,159881.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""nSuGFlaTCjmz9lIvll69"", ""deal_name"": ""Estrella_News_PSI_Deal"", ""imps"": 32106, ""real_demand_returned"": 39510, ""oppos"": 633758, ""total_bids"": 36964, ""Loss_Totals"": 9369, ""fill_rate"": 5.1, ""Requests"": 159881, ""render_rate"": 86.9, ""win_rate"": 93.6, ""candidates"": 59026}","2025-08-03 23:36:30.497960"
2025-07-01,pepBSjd0GOajhJdA8ETi,Estrella_Reseller_Novelisima_PSI_Deal,309.0,34211.0,490.0,0.9,63.1,8606.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""pepBSjd0GOajhJdA8ETi"", ""deal_name"": ""Estrella_Reseller_Novelisima_PSI_Deal"", ""imps"": 309, ""real_demand_returned"": 552, ""oppos"": 34211, ""total_bids"": 490, ""Loss_Totals"": 284, ""fill_rate"": 0.9, ""Requests"": 8606, ""render_rate"": 63.1, ""win_rate"": 88.8, ""candidates"": 839}","2025-08-03 23:36:30.497968"
2025-07-01,rC5KdU4TTOzolggmkfIY,Estrella_TV_PSI_Deal,39486.0,453394.0,44316.0,8.7,89.1,111118.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""rC5KdU4TTOzolggmkfIY"", ""deal_name"": ""Estrella_TV_PSI_Deal"", ""imps"": 39486, ""real_demand_returned"": 48866, ""oppos"": 453394, ""total_bids"": 44316, ""Loss_Totals"": 11646, ""fill_rate"": 8.7, ""Requests"": 111118, ""render_rate"": 89.1, ""win_rate"": 90.7, ""candidates"": 77316}","2025-08-03 23:36:30.497976"
2025-07-01,rma1ndl6ofDCphJoAxxd,Estrella_Reseller_Americateve_PSI_Deal,1016.0,90531.0,1194.0,1.1,85.1,23260.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""rma1ndl6ofDCphJoAxxd"", ""deal_name"": ""Estrella_Reseller_Americateve_PSI_Deal"", ""imps"": 1016, ""real_demand_returned"": 1280, ""oppos"": 90531, ""total_bids"": 1194, ""Loss_Totals"": 349, ""fill_rate"": 1.1, ""Requests"": 23260, ""render_rate"": 85.1, ""win_rate"": 93.3, ""candidates"": 1711}","2025-08-03 23:36:30.497983"
2025-07-01,u3MJke0EuNKsKWHqXLXu,Estrella_Reseller_Hemisphere_PSI_Deal,2442.0,23996.0,2737.0,10.2,89.2,6068.0,"{""date_key"": ""2025-07-01"", ""deal_id"": ""u3MJke0EuNKsKWHqXLXu"", ""deal_name"": ""Estrella_Reseller_Hemisphere_PSI_Deal"", ""imps"": 2442, ""real_demand_returned"": 4136, ""oppos"": 23996, ""total_bids"": 2737, ""Loss_Totals"": 1813, ""fill_rate"": 10.2, ""Requests"": 6068, ""render_rate"": 89.2, ""win_rate"": 66.2, ""candidates"": 4376}","2025-08-03 23:36:30.497992"
2025-07-02,0KqQN6doUiiNGquiBo29,Estrella_Games_PSI_Deal,17391.0,163259.0,20686.0,10.7,84.1,38315.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""0KqQN6doUiiNGquiBo29"", ""deal_name"": ""Estrella_Games_PSI_Deal"", ""imps"": 17391, ""real_demand_returned"": 26793, ""oppos"": 163259, ""total_bids"": 20686, ""Loss_Totals"": 10643, ""fill_rate"": 10.7, ""Requests"": 38315, ""render_rate"": 84.1, ""win_rate"": 77.2, ""candidates"": 59598}","2025-08-03 23:36:30.498000"
2025-07-02,1bPoiK0AmjJ7tv2Kjxrt,Estrella_Reseller_AtresMedia_PSI_Deal,800.0,137014.0,1275.0,0.6,62.7,33160.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""1bPoiK0AmjJ7tv2Kjxrt"", ""deal_name"": ""Estrella_Reseller_AtresMedia_PSI_Deal"", ""imps"": 800, ""real_demand_returned"": 1483, ""oppos"": 137014, ""total_bids"": 1275, ""Loss_Totals"": 736, ""fill_rate"": 0.6, ""Requests"": 33160, ""render_rate"": 62.7, ""win_rate"": 86.0, ""candidates"": 1668}","2025-08-03 23:36:30.498008"
2025-07-02,4mT90yjDrDdypSdeGox6,Estrella_PSI_Deal,72307.0,1317077.0,82156.0,5.5,88.0,323393.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""4mT90yjDrDdypSdeGox6"", ""deal_name"": ""Estrella_PSI_Deal"", ""imps"": 72307, ""real_demand_returned"": 147433, ""oppos"": 1317077, ""total_bids"": 82156, ""Loss_Totals"": 107934, ""fill_rate"": 5.5, ""Requests"": 323393, ""render_rate"": 88.0, ""win_rate"": 55.7, ""candidates"": 521285}","2025-08-03 23:36:30.498016"
2025-07-02,7bozkEhcgroq6djsr4Mf,Estrella_Reseller_Euronews_PSI_Deal,4147.0,528996.0,5874.0,0.8,70.6,151876.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""7bozkEhcgroq6djsr4Mf"", ""deal_name"": ""Estrella_Reseller_Euronews_PSI_Deal"", ""imps"": 4147, ""real_demand_returned"": 6236, ""oppos"": 528996, ""total_bids"": 5874, ""Loss_Totals"": 2317, ""fill_rate"": 0.8, ""Requests"": 151876, ""render_rate"": 70.6, ""win_rate"": 94.2, ""candidates"": 7654}","2025-08-03 23:36:30.498024"
2025-07-02,9F4Bmh8wNvbL6kUPoEi6,Estrella_Reseller_OroTV_PSI_Deal,1262.0,198850.0,1663.0,0.6,75.9,54636.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""9F4Bmh8wNvbL6kUPoEi6"", ""deal_name"": ""Estrella_Reseller_OroTV_PSI_Deal"", ""imps"": 1262, ""real_demand_returned"": 1819, ""oppos"": 198850, ""total_bids"": 1663, ""Loss_Totals"": 634, ""fill_rate"": 0.6, ""Requests"": 54636, ""render_rate"": 75.9, ""win_rate"": 91.4, ""candidates"": 2167}","2025-08-03 23:36:30.498031"
2025-07-02,9cBGIOs5PJdxRwRCEu9B,Estrella_Reseller_VR+_PSI_Deal,375.0,137471.0,577.0,0.3,65.0,36754.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""9cBGIOs5PJdxRwRCEu9B"", ""deal_name"": ""Estrella_Reseller_VR+_PSI_Deal"", ""imps"": 375, ""real_demand_returned"": 641, ""oppos"": 137471, ""total_bids"": 577, ""Loss_Totals"": 283, ""fill_rate"": 0.3, ""Requests"": 36754, ""render_rate"": 65.0, ""win_rate"": 90.0, ""candidates"": 698}","2025-08-03 23:36:30.498039"
2025-07-02,AMluwBO2N5VqPaJKuQb8,Estrella_Reseller_Langley_PSI_Deal,14020.0,1285287.0,15683.0,1.1,89.4,342408.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""AMluwBO2N5VqPaJKuQb8"", ""deal_name"": ""Estrella_Reseller_Langley_PSI_Deal"", ""imps"": 14020, ""real_demand_returned"": 16419, ""oppos"": 1285287, ""total_bids"": 15683, ""Loss_Totals"": 3267, ""fill_rate"": 1.1, ""Requests"": 342408, ""render_rate"": 89.4, ""win_rate"": 95.5, ""candidates"": 20341}","2025-08-03 23:36:30.498047"
2025-07-02,NMx9bht8ybpbZzLjOCvz,Estrella_CineTV_PSI_Deal,8594.0,104417.0,10086.0,8.2,85.2,24531.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""NMx9bht8ybpbZzLjOCvz"", ""deal_name"": ""Estrella_CineTV_PSI_Deal"", ""imps"": 8594, ""real_demand_returned"": 18551, ""oppos"": 104417, ""total_bids"": 10086, ""Loss_Totals"": 14982, ""fill_rate"": 8.2, ""Requests"": 24531, ""render_rate"": 85.2, ""win_rate"": 54.4, ""candidates"": 50990}","2025-08-03 23:36:30.498055"
2025-07-02,SmXckuDMa6WWG0uAhnC6,Estrella_Reseller_Filmex_PSI_Deal,9945.0,1780216.0,11530.0,0.6,86.3,454436.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""SmXckuDMa6WWG0uAhnC6"", ""deal_name"": ""Estrella_Reseller_Filmex_PSI_Deal"", ""imps"": 9945, ""real_demand_returned"": 12303, ""oppos"": 1780216, ""total_bids"": 11530, ""Loss_Totals"": 3036, ""fill_rate"": 0.6, ""Requests"": 454436, ""render_rate"": 86.3, ""win_rate"": 93.7, ""candidates"": 15121}","2025-08-03 23:36:30.498063"
2025-07-02,ctlFpNO0MJUycbhwzZEX,Estrella_Reseller_RCN_Mas_PSI_Deal,2425.0,189592.0,2815.0,1.3,86.1,45724.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""ctlFpNO0MJUycbhwzZEX"", ""deal_name"": ""Estrella_Reseller_RCN_Mas_PSI_Deal"", ""imps"": 2425, ""real_demand_returned"": 3006, ""oppos"": 189592, ""total_bids"": 2815, ""Loss_Totals"": 782, ""fill_rate"": 1.3, ""Requests"": 45724, ""render_rate"": 86.1, ""win_rate"": 93.6, ""candidates"": 3666}","2025-08-03 23:36:30.498071"
2025-07-02,gskUOKJVqOcuLcsBzLSW,Estrella_Reseller_Bein_Sports_PSI_Deal1,489.0,55083.0,675.0,0.9,72.4,13870.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""gskUOKJVqOcuLcsBzLSW"", ""deal_name"": ""Estrella_Reseller_Bein_Sports_PSI_Deal1"", ""imps"": 489, ""real_demand_returned"": 694, ""oppos"": 55083, ""total_bids"": 675, ""Loss_Totals"": 220, ""fill_rate"": 0.9, ""Requests"": 13870, ""render_rate"": 72.4, ""win_rate"": 97.3, ""candidates"": 730}","2025-08-03 23:36:30.498079"
2025-07-02,iiRbhEBDzYLqRizlWRA3,"Estrella_Reseller_My Time Movie Network_PSI_Deal",6463.0,475844.0,7124.0,1.4,90.7,125720.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""iiRbhEBDzYLqRizlWRA3"", ""deal_name"": ""Estrella_Reseller_My Time Movie Network_PSI_Deal"", ""imps"": 6463, ""real_demand_returned"": 7315, ""oppos"": 475844, ""total_bids"": 7124, ""Loss_Totals"": 998, ""fill_rate"": 1.4, ""Requests"": 125720, ""render_rate"": 90.7, ""win_rate"": 97.4, ""candidates"": 7820}","2025-08-03 23:36:30.498087"
2025-07-02,lFSClGYpUNAupy1lqp1N,Estrella_Reseller_Spark_PSI_Deal,6047.0,623777.0,6721.0,1.0,90.0,161204.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""lFSClGYpUNAupy1lqp1N"", ""deal_name"": ""Estrella_Reseller_Spark_PSI_Deal"", ""imps"": 6047, ""real_demand_returned"": 6931, ""oppos"": 623777, ""total_bids"": 6721, ""Loss_Totals"": 1106, ""fill_rate"": 1.0, ""Requests"": 161204, ""render_rate"": 90.0, ""win_rate"": 97.0, ""candidates"": 7626}","2025-08-03 23:36:30.498094"
2025-07-02,mhvWpiduYlBArjXzjAml,Estrella_Reseller_Love_the_planet_PSI_Deal,1110.0,185413.0,1455.0,0.6,76.3,45514.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""mhvWpiduYlBArjXzjAml"", ""deal_name"": ""Estrella_Reseller_Love_the_planet_PSI_Deal"", ""imps"": 1110, ""real_demand_returned"": 1561, ""oppos"": 185413, ""total_bids"": 1455, ""Loss_Totals"": 507, ""fill_rate"": 0.6, ""Requests"": 45514, ""render_rate"": 76.3, ""win_rate"": 93.2, ""candidates"": 1783}","2025-08-03 23:36:30.498102"
2025-07-02,nSuGFlaTCjmz9lIvll69,Estrella_News_PSI_Deal,24029.0,600038.0,28309.0,4.0,84.9,151337.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""nSuGFlaTCjmz9lIvll69"", ""deal_name"": ""Estrella_News_PSI_Deal"", ""imps"": 24029, ""real_demand_returned"": 37352, ""oppos"": 600038, ""total_bids"": 28309, ""Loss_Totals"": 14308, ""fill_rate"": 4.0, ""Requests"": 151337, ""render_rate"": 84.9, ""win_rate"": 75.8, ""candidates"": 111458}","2025-08-03 23:36:30.498110"
2025-07-02,pepBSjd0GOajhJdA8ETi,Estrella_Reseller_Novelisima_PSI_Deal,338.0,36702.0,592.0,0.9,57.1,8998.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""pepBSjd0GOajhJdA8ETi"", ""deal_name"": ""Estrella_Reseller_Novelisima_PSI_Deal"", ""imps"": 338, ""real_demand_returned"": 642, ""oppos"": 36702, ""total_bids"": 592, ""Loss_Totals"": 328, ""fill_rate"": 0.9, ""Requests"": 8998, ""render_rate"": 57.1, ""win_rate"": 92.2, ""candidates"": 719}","2025-08-03 23:36:30.498145"
2025-07-02,rC5KdU4TTOzolggmkfIY,Estrella_TV_PSI_Deal,48092.0,449239.0,53400.0,10.7,90.1,109213.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""rC5KdU4TTOzolggmkfIY"", ""deal_name"": ""Estrella_TV_PSI_Deal"", ""imps"": 48092, ""real_demand_returned"": 68418, ""oppos"": 449239, ""total_bids"": 53400, ""Loss_Totals"": 22604, ""fill_rate"": 10.7, ""Requests"": 109213, ""render_rate"": 90.1, ""win_rate"": 78.0, ""candidates"": 167261}","2025-08-03 23:36:30.498164"
2025-07-02,rma1ndl6ofDCphJoAxxd,Estrella_Reseller_Americateve_PSI_Deal,866.0,68939.0,1117.0,1.3,77.5,17728.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""rma1ndl6ofDCphJoAxxd"", ""deal_name"": ""Estrella_Reseller_Americateve_PSI_Deal"", ""imps"": 866, ""real_demand_returned"": 1198, ""oppos"": 68939, ""total_bids"": 1117, ""Loss_Totals"": 389, ""fill_rate"": 1.3, ""Requests"": 17728, ""render_rate"": 77.5, ""win_rate"": 93.2, ""candidates"": 1431}","2025-08-03 23:36:30.498179"
2025-07-02,u3MJke0EuNKsKWHqXLXu,Estrella_Reseller_Hemisphere_PSI_Deal,16480.0,153371.0,18370.0,10.7,89.7,38279.0,"{""date_key"": ""2025-07-02"", ""deal_id"": ""u3MJke0EuNKsKWHqXLXu"", ""deal_name"": ""Estrella_Reseller_Hemisphere_PSI_Deal"", ""imps"": 16480, ""real_demand_returned"": 22852, ""oppos"": 153371, ""total_bids"": 18370, ""Loss_Totals"": 7429, ""fill_rate"": 10.7, ""Requests"": 38279, ""render_rate"": 89.7, ""win_rate"": 80.4, ""candidates"": 27065}","2025-08-03 23:36:30.498190"
2025-07-03,0KqQN6doUiiNGquiBo29,Estrella_Games_PSI_Deal,12592.0,130251.0,14856.0,9.7,84.8,29656.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""0KqQN6doUiiNGquiBo29"", ""deal_name"": ""Estrella_Games_PSI_Deal"", ""imps"": 12592, ""real_demand_returned"": 18718, ""oppos"": 130251, ""total_bids"": 14856, ""Loss_Totals"": 7162, ""fill_rate"": 9.7, ""Requests"": 29656, ""render_rate"": 84.8, ""win_rate"": 79.4, ""candidates"": 41062}","2025-08-03 23:36:30.498199"
2025-07-03,1bPoiK0AmjJ7tv2Kjxrt,Estrella_Reseller_AtresMedia_PSI_Deal,759.0,137493.0,1287.0,0.6,59.0,32272.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""1bPoiK0AmjJ7tv2Kjxrt"", ""deal_name"": ""Estrella_Reseller_AtresMedia_PSI_Deal"", ""imps"": 759, ""real_demand_returned"": 1738, ""oppos"": 137493, ""total_bids"": 1287, ""Loss_Totals"": 1033, ""fill_rate"": 0.6, ""Requests"": 32272, ""render_rate"": 59.0, ""win_rate"": 74.1, ""candidates"": 2064}","2025-08-03 23:36:30.498209"
2025-07-03,4mT90yjDrDdypSdeGox6,Estrella_PSI_Deal,69332.0,1309085.0,76670.0,5.3,90.4,312123.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""4mT90yjDrDdypSdeGox6"", ""deal_name"": ""Estrella_PSI_Deal"", ""imps"": 69332, ""real_demand_returned"": 150980, ""oppos"": 1309085, ""total_bids"": 76670, ""Loss_Totals"": 117417, ""fill_rate"": 5.3, ""Requests"": 312123, ""render_rate"": 90.4, ""win_rate"": 50.8, ""candidates"": 602530}","2025-08-03 23:36:30.498218"
2025-07-03,7bozkEhcgroq6djsr4Mf,Estrella_Reseller_Euronews_PSI_Deal,5123.0,546874.0,7582.0,0.9,67.6,143881.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""7bozkEhcgroq6djsr4Mf"", ""deal_name"": ""Estrella_Reseller_Euronews_PSI_Deal"", ""imps"": 5123, ""real_demand_returned"": 8158, ""oppos"": 546874, ""total_bids"": 7582, ""Loss_Totals"": 3371, ""fill_rate"": 0.9, ""Requests"": 143881, ""render_rate"": 67.6, ""win_rate"": 92.9, ""candidates"": 10453}","2025-08-03 23:36:30.498227"
2025-07-03,9F4Bmh8wNvbL6kUPoEi6,Estrella_Reseller_OroTV_PSI_Deal,1561.0,207204.0,2031.0,0.8,76.9,55163.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""9F4Bmh8wNvbL6kUPoEi6"", ""deal_name"": ""Estrella_Reseller_OroTV_PSI_Deal"", ""imps"": 1561, ""real_demand_returned"": 2357, ""oppos"": 207204, ""total_bids"": 2031, ""Loss_Totals"": 928, ""fill_rate"": 0.8, ""Requests"": 55163, ""render_rate"": 76.9, ""win_rate"": 86.2, ""candidates"": 3113}","2025-08-03 23:36:30.498268"
2025-07-03,9cBGIOs5PJdxRwRCEu9B,Estrella_Reseller_VR+_PSI_Deal,321.0,132083.0,521.0,0.2,61.6,34597.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""9cBGIOs5PJdxRwRCEu9B"", ""deal_name"": ""Estrella_Reseller_VR+_PSI_Deal"", ""imps"": 321, ""real_demand_returned"": 657, ""oppos"": 132083, ""total_bids"": 521, ""Loss_Totals"": 379, ""fill_rate"": 0.2, ""Requests"": 34597, ""render_rate"": 61.6, ""win_rate"": 79.3, ""candidates"": 1030}","2025-08-03 23:36:30.498313"
2025-07-03,AMluwBO2N5VqPaJKuQb8,Estrella_Reseller_Langley_PSI_Deal,13662.0,1314616.0,15694.0,1.0,87.1,342388.0,"{""date_key"": ""2025-07-03"", ""deal_id"": ""AMluwBO2N5VqPaJKuQb8"", ""deal_name"": ""Estrella_Reseller_Langley_PSI_Deal"", ""imps"": 13662, ""real_demand_returned"": 17496, ""oppos"": 1314616, ""total_bids"": 15694, ""Loss_Totals"": 5058, ""fill_rate"": 1.0, ""Requests"": 342388, ""render_rate"": 87.1, ""win_rate"": 89.7, ""candidates"": 25604}","2025-08-03 23:36:30.498325"
